ENSG00000117215.14	20119566	8627
ENSG00000158786.4	20139325	12844
ENSG00000158786.4	20139325	12844
ENSG00000187980.6	20177424	1026
ENSG00000187980.6	20177424	1026
ENSG00000162543.5	20186084	2338
ENSG00000162543.5	20186084	1835
ENSG00000162543.5	20186084	2338
ENSG00000162543.5	20186084	1835
ENSG00000162545.5	20486220	8406
ENSG00000162545.5	20486220	8226
ENSG00000076864.19	21669363	3894
ENSG00000142798.17	21937297	5687
ENSG00000142798.17	21937297	7047
ENSG00000142798.17	21937297	19487
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000070831.15	22052626	21200
ENSG00000070831.15	22052626	20802
ENSG00000162552.14	22143969	35708
ENSG00000162552.14	22143969	35365
ENSG00000162552.14	22143969	35708
ENSG00000162552.14	22143969	35365
ENSG00000162552.14	22143969	35708
ENSG00000162552.14	22143969	35365
ENSG00000125945.14	23369442	7478
ENSG00000125945.14	23369442	7478
ENSG00000125945.14	23369442	7478
ENSG00000007968.6	23531220	256
ENSG00000117318.8	23559794	5318
ENSG00000117318.8	23559794	5318
ENSG00000117318.8	23559794	2854
ENSG00000117318.8	23559794	2295
ENSG00000117318.8	23559794	2854
ENSG00000117318.8	23559794	2295
ENSG00000117318.8	23559794	8043
ENSG00000117318.8	23559794	8712
ENSG00000117318.8	23559794	8043
ENSG00000117318.8	23559794	8712
ENSG00000117318.8	23559794	9024
ENSG00000197880.8	23581494	3811
ENSG00000197880.8	23581494	4121
ENSG00000188822.7	23913362	6475
ENSG00000188822.7	23913362	6475
ENSG00000188529.14	23980927	37710
ENSG00000188529.14	23980927	39212
ENSG00000188529.14	23980927	64863
ENSG00000188529.14	23980927	64863
ENSG00000188529.14	23980927	64863
ENSG00000185436.11	24187959	14221
ENSG00000158055.15	24319321	29339
ENSG00000158055.15	24319321	24954
ENSG00000158055.15	24319321	24954
ENSG00000158055.15	24319321	24954
ENSG00000169504.14	24745356	40060
ENSG00000169504.14	24745356	17829
ENSG00000169504.14	24745356	17727
ENSG00000169504.14	24745356	9465
ENSG00000169504.14	24745356	9465
ENSG00000020633.18	24965121	57494
ENSG00000020633.18	24965121	57710
ENSG00000117614.9	25232502	727
ENSG00000117614.9	25232502	7112
ENSG00000117614.9	25232502	7112
ENSG00000117643.14	25617467	1435
ENSG00000117643.14	25617467	1435
ENSG00000117643.14	25617467	1435
ENSG00000182749.5	25871253	3714
ENSG00000182749.5	25871253	3714
ENSG00000182749.5	25871253	3714
ENSG00000182749.5	25871253	3714
ENSG00000117713.17	26696032	18598
ENSG00000117713.17	26696032	3799
ENSG00000117713.17	26696032	3799
ENSG00000117713.17	26696032	2737
ENSG00000060642.10	26787471	543
ENSG00000060642.10	26787471	11890
ENSG00000060642.10	26787471	11890
ENSG00000158246.7	27012836	18645
ENSG00000181773.6	27392643	9759
ENSG00000181773.6	27392643	9759
ENSG00000181773.6	27392643	9759
ENSG00000181773.6	27392643	9759
ENSG00000181773.6	27392643	9759
ENSG00000158195.10	27490158	13771
ENSG00000158195.10	27490158	13771
ENSG00000158195.10	27490158	14270
ENSG00000158195.10	27490158	14270
ENSG00000158195.10	27490158	14270
ENSG00000158195.10	27490158	31379
ENSG00000158195.10	27490158	35363
ENSG00000158195.10	27490158	37892
ENSG00000158195.10	27490158	37892
ENSG00000158195.10	27490158	37892
ENSG00000158195.10	27490158	37892
ENSG00000000938.12	27635277	15338
ENSG00000000938.12	27635277	15338
ENSG00000130770.17	28236108	11422
ENSG00000120656.11	28643085	4949
ENSG00000120656.11	28643085	4949
ENSG00000120656.11	28643085	4949
ENSG00000120656.11	28643085	4949
ENSG00000116329.10	28812141	37010
ENSG00000159023.18	28887090	4818
ENSG00000159023.18	28887090	2102
ENSG00000253304.1	29123935	1021
ENSG00000253304.1	29123935	1021
ENSG00000253304.1	29123935	1021
ENSG00000253304.1	29123935	9724
ENSG00000162510.5	30723587	86396
ENSG00000162510.5	30723587	86396
ENSG00000162510.5	30723587	85996
ENSG00000162510.5	30723587	53303
ENSG00000162510.5	30723587	42526
ENSG00000162510.5	30723587	29637
ENSG00000162510.5	30723587	28149
ENSG00000162510.5	30723587	25785
ENSG00000162510.5	30723587	22618
ENSG00000162510.5	30723587	19276
ENSG00000162510.5	30723587	18455
ENSG00000162510.5	30723587	16950
ENSG00000162511.7	30757820	5505
ENSG00000162511.7	30757820	5505
ENSG00000162511.7	30757820	44108
ENSG00000162511.7	30757820	44108
ENSG00000162511.7	30757820	51654
ENSG00000162511.7	30757820	51654
ENSG00000162511.7	30757820	51654
ENSG00000162511.7	30757820	58348
ENSG00000162511.7	30757820	58348
ENSG00000162511.7	30757820	60939
ENSG00000162511.7	30757820	60763
ENSG00000162511.7	30757820	60939
ENSG00000162511.7	30757820	60763
ENSG00000162511.7	30757820	66106
ENSG00000162511.7	30757820	66918
ENSG00000162511.7	30757820	66106
ENSG00000162511.7	30757820	66918
ENSG00000162512.15	30908761	61237
ENSG00000162512.15	30908761	56687
ENSG00000162512.15	30908761	52546
ENSG00000162512.15	30908761	2609
ENSG00000084628.9	31239554	83909
ENSG00000084628.9	31239554	83909
ENSG00000084628.9	31239554	68568
ENSG00000142910.15	31576484	12152
ENSG00000142910.15	31576484	12152
ENSG00000142910.15	31576484	12152
ENSG00000142910.15	31576484	12152
ENSG00000142910.15	31576484	2550
ENSG00000142910.15	31576484	11327
ENSG00000142910.15	31576484	11327
ENSG00000142910.15	31576484	12165
ENSG00000142910.15	31576484	12165
ENSG00000142910.15	31576484	12165
ENSG00000084636.17	31704319	204
ENSG00000084636.17	31704319	204
ENSG00000084636.17	31704319	894
ENSG00000084636.17	31704319	10194
ENSG00000084636.17	31704319	11201
ENSG00000084636.17	31704319	10194
ENSG00000084636.17	31704319	11201
ENSG00000084636.17	31704319	10194
ENSG00000084636.17	31704319	11201
ENSG00000084636.17	31704319	10194
ENSG00000084636.17	31704319	11201
ENSG00000121753.12	31764893	23712
ENSG00000121753.12	31764893	23712
ENSG00000121753.12	31764893	23712
ENSG00000121753.12	31764893	23712
ENSG00000121753.12	31764893	23712
ENSG00000121753.12	31764893	23712
ENSG00000184007.17	31944856	9832
ENSG00000184007.17	31944856	9832
ENSG00000184007.17	31944856	11125
ENSG00000121775.17	32072030	8670
ENSG00000183615.5	32247232	7272
ENSG00000183615.5	32247232	7004
ENSG00000183615.5	32247232	7004
ENSG00000183615.5	32247232	6031
ENSG00000183615.5	32247232	6031
ENSG00000116514.16	32964685	8141
ENSG00000116514.16	32964685	8141
ENSG00000116525.13	33182059	38833
ENSG00000184389.9	33321098	20349
ENSG00000134686.16	33431052	2899
ENSG00000134686.16	33431052	12376
ENSG00000134686.16	33431052	12376
ENSG00000121903.14	33472644	16764
ENSG00000121903.14	33472644	16764
ENSG00000121903.14	33472644	11653
ENSG00000121903.14	33472644	2120
ENSG00000121903.14	33472644	1888
ENSG00000116560.10	35193148	29928
ENSG00000116560.10	35193148	29928
ENSG00000146463.11	35268966	4065
ENSG00000054116.11	36156053	27255
ENSG00000054116.11	36156053	27255
ENSG00000054116.11	36156053	31753
ENSG00000054116.11	36156053	31753
ENSG00000054116.11	36156053	31753
ENSG00000054118.13	36224415	24113
ENSG00000196182.10	36385896	855
ENSG00000196182.10	36385896	1162
ENSG00000163874.8	37474551	19776
ENSG00000163874.8	37474551	19776
ENSG00000163874.8	37474551	2814
ENSG00000163874.8	37474551	12643
ENSG00000163874.8	37474551	12643
ENSG00000134697.12	37595935	10396
ENSG00000134697.12	37595935	10396
ENSG00000116922.14	37692249	15790
ENSG00000127603.23	39081315	4867
ENSG00000168389.17	39955111	2584
ENSG00000168389.17	39955111	2584
ENSG00000117013.14	40784011	1637
ENSG00000117013.14	40784011	1637
ENSG00000117013.14	40784011	1637
ENSG00000117013.14	40784011	1637
ENSG00000117013.14	40784011	622
ENSG00000179862.6	40862366	17158
ENSG00000179862.6	40862366	5219
ENSG00000179862.6	40862366	5520
ENSG00000179862.6	40862366	15318
ENSG00000171793.13	40979334	34976
ENSG00000171793.13	40979334	34426
ENSG00000171793.13	40979334	34426
ENSG00000171793.13	40979334	11804
ENSG00000204060.5	41361921	47846
ENSG00000204060.5	41361921	42024
ENSG00000204060.5	41361921	25842
ENSG00000127129.9	41484673	52233
ENSG00000127129.9	41484673	52233
ENSG00000127129.9	41484673	52233
ENSG00000127129.9	41484673	28976
ENSG00000127129.9	41484673	28522
ENSG00000127129.9	41484673	10239
ENSG00000127129.9	41484673	10239
ENSG00000127129.9	41484673	11033
ENSG00000127129.9	41484673	11355
ENSG00000127129.9	41484673	11742
ENSG00000127129.9	41484673	12169
ENSG00000127129.9	41484673	15852
ENSG00000197273.3	42164718	7880
ENSG00000197273.3	42164718	7880
ENSG00000197273.3	42164718	7880
ENSG00000117394.19	42959173	3536
ENSG00000066056.13	43300992	5560
ENSG00000066056.13	43300992	5560
ENSG00000196517.11	44031467	5132
ENSG00000196517.11	44031467	16474
ENSG00000196517.11	44031467	16474
ENSG00000196517.11	44031467	28241
ENSG00000196517.11	44031467	28241
ENSG00000188396.3	44806675	565
ENSG00000188396.3	44806675	565
ENSG00000197587.10	46506995	40591
ENSG00000197587.10	46506995	40108
ENSG00000197587.10	46506995	40591
ENSG00000197587.10	46506995	40108
ENSG00000197587.10	46506995	40591
ENSG00000197587.10	46506995	40108
ENSG00000186564.5	47436016	72738
ENSG00000269113.3	47996895	245018
ENSG00000269113.3	47996895	411
ENSG00000269113.3	47996895	411
ENSG00000132122.11	48472208	21875
ENSG00000162377.5	52698366	4967
ENSG00000162377.5	52698366	4967
ENSG00000162377.5	52698366	12040
ENSG00000162383.11	53142632	3253
ENSG00000162383.11	53142632	3253
ENSG00000157184.5	53196428	19852
ENSG00000157184.5	53196428	19852
ENSG00000157184.5	53196428	19852
ENSG00000143006.7	53459398	40884
ENSG00000116212.14	53946076	36027
ENSG00000116212.14	53946076	36027
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000162390.17	54542256	54277
ENSG00000162390.17	54542256	53056
ENSG00000162390.17	54542256	52865
ENSG00000162390.17	54542256	53056
ENSG00000162390.17	54542256	52865
ENSG00000162390.17	54542256	42854
ENSG00000162390.17	54542256	42854
ENSG00000162396.5	54764514	7703
ENSG00000162396.5	54764514	11643
ENSG00000162396.5	54764514	12948
ENSG00000143001.4	54980791	30307
ENSG00000143001.4	54980791	30307
ENSG00000162402.13	55215113	228170
ENSG00000162402.13	55215113	228170
ENSG00000162402.13	55215113	297444
ENSG00000162402.13	55215113	304851
ENSG00000162402.13	55215113	304988
ENSG00000162402.13	55215113	321500
ENSG00000162402.13	55215113	365694
ENSG00000162402.13	55215113	365694
ENSG00000162402.13	55215113	454207
ENSG00000162402.13	55215113	455325
ENSG00000162402.13	55215113	503644
ENSG00000162402.13	55215113	503644
ENSG00000162407.8	56645301	701506
ENSG00000162407.8	56645301	588756
ENSG00000162407.8	56645301	588756
ENSG00000162407.8	56645301	571310
ENSG00000162407.8	56645301	571020
ENSG00000162407.8	56645301	571310
ENSG00000162407.8	56645301	571020
ENSG00000162407.8	56645301	498837
ENSG00000162407.8	56645301	268933
ENSG00000162407.8	56645301	268933
ENSG00000162407.8	56645301	198330
ENSG00000162407.8	56645301	198330
ENSG00000162407.8	56645301	193105
ENSG00000162407.8	56645301	193105
ENSG00000162407.8	56645301	192246
ENSG00000162407.8	56645301	192246
ENSG00000184292.6	58577773	6602
ENSG00000177606.6	58784327	29068
ENSG00000177606.6	58784327	19921
ENSG00000177606.6	58784327	19921
ENSG00000177606.6	58784327	10926
ENSG00000177606.6	58784327	30901
ENSG00000177606.6	58784327	64589
ENSG00000177606.6	58784327	90535
ENSG00000177606.6	58784327	112376
ENSG00000177606.6	58784327	137949
ENSG00000177606.6	58784327	184155
ENSG00000177606.6	58784327	184155
ENSG00000177606.6	58784327	229024
ENSG00000177606.6	58784327	229618
ENSG00000177606.6	58784327	229024
ENSG00000177606.6	58784327	229618
ENSG00000177606.6	58784327	229024
ENSG00000177606.6	58784327	229618
ENSG00000172456.17	59296637	252850
ENSG00000172456.17	59296637	244432
ENSG00000172456.17	59296637	244432
ENSG00000172456.17	59296637	239434
ENSG00000172456.17	59296637	239180
ENSG00000172456.17	59296637	145605
ENSG00000162604.12	61725423	233953
ENSG00000162604.12	61725423	87170
ENSG00000162604.12	61725423	86765
ENSG00000116641.16	62688368	1875
ENSG00000187140.5	63323040	6008
ENSG00000187140.5	63323040	5867
ENSG00000187140.5	63323040	847
ENSG00000187140.5	63323040	456
ENSG00000187140.5	63323040	847
ENSG00000187140.5	63323040	456
ENSG00000142856.16	63593721	80795
ENSG00000142856.16	63593721	80795
ENSG00000142856.16	63593721	80795
ENSG00000185483.11	63774021	82028
ENSG00000185483.11	63774021	81823
ENSG00000185483.11	63774021	75761
ENSG00000185483.11	63774021	42119
ENSG00000185483.11	63774021	42119
ENSG00000162434.11	64966504	35734
ENSG00000162434.11	64966504	35734
ENSG00000162434.11	64966504	35734
ENSG00000162434.11	64966504	35734
ENSG00000118473.21	66533382	83470
ENSG00000118473.21	66533382	83470
ENSG00000116717.11	67685060	94672
ENSG00000172380.5	67833467	4914
ENSG00000172380.5	67833467	4914
ENSG00000116729.13	68233120	88037
ENSG00000116729.13	68233120	88037
ENSG00000116729.13	68233120	89778
ENSG00000116729.13	68233120	89778
ENSG00000116729.13	68233120	89778
ENSG00000116729.13	68233120	94405
ENSG00000116745.6	68449959	107339
ENSG00000116745.6	68449959	107339
ENSG00000033122.18	69568397	1049
ENSG00000033122.18	69568397	1049
ENSG00000033122.18	69568397	1049
ENSG00000033122.18	69568397	1049
ENSG00000132485.12	71081297	8733
	0	1000000
ENSG00000137941.16	83999150	490676
ENSG00000137941.16	83999150	490676
ENSG00000137941.16	83999150	357779
ENSG00000137941.16	83999150	357299
ENSG00000137941.16	83999150	357299
ENSG00000137941.16	83999150	357299
ENSG00000117151.12	84574480	33382
ENSG00000117151.12	84574480	33382
ENSG00000117155.16	84690803	7405
ENSG00000117155.16	84690803	7405
ENSG00000117155.16	84690803	29502
ENSG00000117155.16	84690803	29502
ENSG00000117155.16	84690803	94245
ENSG00000117155.16	84690803	94245
ENSG00000097096.8	85201046	19660
ENSG00000162642.13	85259672	19290
ENSG00000162642.13	85259672	14841
ENSG00000142867.12	85277090	20629
ENSG00000142867.12	85277090	21128
ENSG00000142867.12	85277090	20629
ENSG00000142867.12	85277090	21128
ENSG00000142871.15	85580760	18397
ENSG00000142871.15	85580760	48287
ENSG00000142871.15	85580760	48287
ENSG00000016490.15	86468367	35021
ENSG00000016490.15	86468367	35021
ENSG00000016490.15	86468367	35021
ENSG00000016490.15	86468367	35021
ENSG00000097033.14	86704569	69701
ENSG00000097033.14	86704569	88307
ENSG00000097033.14	86704569	88307
ENSG00000143013.12	87328467	121000
ENSG00000143013.12	87328467	316229
ENSG00000143013.12	87328467	358075
ENSG00000143013.12	87328467	358075
ENSG00000143013.12	87328467	358075
ENSG00000143013.12	87328467	452939
ENSG00000143013.12	87328467	452939
ENSG00000143013.12	87328467	574237
ENSG00000143013.12	87328467	639746
ENSG00000143013.12	87328467	640032
ENSG00000143013.12	87328467	640032
ENSG00000097046.12	91500892	36404
ENSG00000097046.12	91500892	36404
ENSG00000097046.12	91500892	68969
ENSG00000097046.12	91500892	74119
ENSG00000097046.12	91500892	81646
ENSG00000097046.12	91500892	83940
ENSG00000097046.12	91500892	83940
ENSG00000097046.12	91500892	103761
ENSG00000097046.12	91500892	121781
ENSG00000097046.12	91500892	150374
ENSG00000154511.11	92961522	838
ENSG00000137936.16	93847150	954
ENSG00000137936.16	93847150	954
ENSG00000137962.12	94275068	59479
ENSG00000117525.13	94541800	106364
ENSG00000117525.13	94541800	116412
ENSG00000143036.16	94820341	106616
ENSG00000143036.16	94820341	106354
ENSG00000143036.16	94820341	76527
ENSG00000143036.16	94820341	37034
ENSG00000143036.16	94820341	37034
ENSG00000143036.16	94820341	27075
ENSG00000143036.16	94820341	18194
ENSG00000143036.16	94820341	18194
ENSG00000143036.16	94820341	16815
ENSG00000117519.15	94927278	28545
ENSG00000122481.16	95234154	701866
ENSG00000122481.16	95234154	701866
ENSG00000117569.18	96721664	305386
ENSG00000117569.18	96721664	305386
ENSG00000117569.18	96721664	239442
ENSG00000117569.18	96721664	239442
ENSG00000117569.18	96721664	234393
ENSG00000117569.18	96721664	201592
ENSG00000117569.18	96721664	201592
ENSG00000117569.18	96721664	201078
ENSG00000117569.18	96721664	183486
ENSG00000117569.18	96721664	182471
ENSG00000117569.18	96721664	183486
ENSG00000117569.18	96721664	182471
ENSG00000117569.18	96721664	37401
ENSG00000117569.18	96721664	37401
ENSG00000117569.18	96721664	36861
ENSG00000117569.18	96721664	144578
ENSG00000117569.18	96721664	144578
ENSG00000117569.18	96721664	212902
ENSG00000117569.18	96721664	217026
ENSG00000117569.18	96721664	217026
ENSG00000117569.18	96721664	246892
ENSG00000117569.18	96721664	273992
ENSG00000162688.15	99850083	41142
ENSG00000162688.15	99850083	41142
ENSG00000162688.15	99850083	41142
ENSG00000162688.15	99850083	41142
ENSG00000198890.7	107056678	335004
ENSG00000198890.7	107056678	335004
ENSG00000198890.7	107056678	177256
ENSG00000215717.5	109089802	9992
ENSG00000215717.5	109089802	9992
ENSG00000215717.5	109089802	9992
ENSG00000143126.7	109250018	9518
ENSG00000143126.7	109250018	9518
ENSG00000143126.7	109250018	9518
ENSG00000156097.12	109539871	7334
ENSG00000156097.12	109539871	7334
ENSG00000156097.12	109539871	7334
ENSG00000198758.10	109764027	28420
ENSG00000198758.10	109764027	57492
ENSG00000198758.10	109764027	57492
ENSG00000198758.10	109764027	59898
ENSG00000184371.13	109910241	71384
ENSG00000184371.13	109910241	46047
ENSG00000184371.13	109910241	45849
ENSG00000184371.13	109910241	38161
ENSG00000184371.13	109910241	32940
ENSG00000184371.13	109910241	26891
ENSG00000184371.13	109910241	26435
ENSG00000184371.13	109910241	26891
ENSG00000184371.13	109910241	26435
ENSG00000184371.13	109910241	26074
ENSG00000184371.13	109910241	26074
ENSG00000184371.13	109910241	20912
ENSG00000168710.17	109984685	30467
ENSG00000156150.6	110070700	14360
ENSG00000156150.6	110070700	13241
ENSG00000156150.6	110070700	14360
ENSG00000156150.6	110070700	13241
ENSG00000156150.6	110070700	14360
ENSG00000156150.6	110070700	13241
ENSG00000156150.6	110070700	14360
ENSG00000156150.6	110070700	13241
ENSG00000186150.4	110112467	8487
ENSG00000186150.4	110112467	9010
ENSG00000186150.4	110112467	8487
ENSG00000186150.4	110112467	9010
ENSG00000116396.13	110211342	1406
ENSG00000116396.13	110211342	1406
ENSG00000116396.13	110211342	1406
ENSG00000143105.6	110518838	36589
ENSG00000143105.6	110518838	37357
ENSG00000143105.6	110518838	37357
ENSG00000171385.9	111989155	1931
ENSG00000171385.9	111989155	1931
ENSG00000171385.9	111989155	1931
ENSG00000171385.9	111989155	2283
ENSG00000143079.14	112396180	78980
ENSG00000143079.14	112396180	78822
ENSG00000143079.14	112396180	78980
ENSG00000143079.14	112396180	78822
ENSG00000143079.14	112396180	37338
ENSG00000143079.14	112396180	36170
ENSG00000143079.14	112396180	35991
ENSG00000143079.14	112396180	4961
ENSG00000143079.14	112396180	4961
ENSG00000143079.14	112396180	1875
ENSG00000155367.15	112715477	852
ENSG00000155380.11	112957013	478
ENSG00000155380.11	112957013	25892
ENSG00000155380.11	112957013	40754
ENSG00000155380.11	112957013	41726
ENSG00000155380.11	112957013	41726
ENSG00000198799.11	113073208	67668
ENSG00000198799.11	113073208	67668
ENSG00000134207.14	114153919	72500
ENSG00000134207.14	114153919	72500
ENSG00000134207.14	114153919	72500
ENSG00000197323.10	114511160	165216
ENSG00000197323.10	114511160	165216
ENSG00000197323.10	114511160	165216
ENSG00000197323.10	114511160	157868
ENSG00000197323.10	114511160	141148
ENSG00000134198.9	115089500	1082
ENSG00000134198.9	115089500	9833
ENSG00000134198.9	115089500	9833
ENSG00000134198.9	115089500	68688
